"","EXPERIMENT","MODEL","RUN","TRNO","DATE","DAS","DAP","L#SD","GSTD","LAID","LWAD","SWAD","GWAD","RWAD","VWAD","CWAD","G#AD","GWGD","HIAD","PWAD","P#AD","WSPD","WSGD","NSTD","PST1A","PST2A","KSTD","EWSD","LN%D","SH%D","HIPD","PWDD","PWTD","SLAD","CHTD","CWID","NWAD","RDPD","RL1D","RL2D","RL3D","RL4D","RL5D","RL6D","RL7D","RL8D","SNW0C","SNW1C","planting","location","cultivar","density","nitrogen","harvest"
"18014","UFEG0327","CRGRO048",59,14,2006-05-23,143,38,8.2,8,1.864,945,718,0,474,1662,1662,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,197.4,0.63,0.2,0,0.99,1.32,1.32,1.27,0.63,0.62,0.36,0.14,0.05,18,41,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18015","UFEG0327","CRGRO048",60,14,2007-05-23,143,38,8.3,8,1.045,465,355,0,230,820,820,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,224.8,0.63,0.2,0,1,0.64,0.64,0.6,0.3,0.3,0.17,0.07,0.03,10,20,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18016","UFEG0327","CRGRO048",61,14,2008-05-26,147,42,8.7,8,2.194,1115,899,0,570,2014,2014,0,0,0,0,17,0,0,0,0,0,0,0,5.01,0,0,0,0,196.7,0.69,0.2,0,1,1.58,1.58,1.45,0.72,0.75,0.43,0.19,0.08,31,53,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18017","UFEG0327","CRGRO048",62,14,2009-05-24,144,39,8.6,8,1.708,780,597,0,375,1377,1377,0,0,0,0,0,0,0,0,0,0,0,0,5.01,0,0,0,0,219,0.72,0.2,0,0.97,1.15,1.15,0.95,0.47,0.46,0.26,0.1,0.03,20,51,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18018","UFEG0327","CRGRO048",63,14,2010-05-22,142,37,8.2,8,1.693,839,644,0,423,1483,1483,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,201.7,0.64,0.2,0,0.96,1.18,1.18,1.09,0.58,0.57,0.32,0.12,0.04,16,34,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18019","UFEG0327","CRGRO048",64,14,2011-05-21,141,36,7.9,8,2.009,1043,770,0,517,1813,1813,0,0,0,0,37,0,0,0,0,0,0,0,4.98,0,0,0,0,192.6,0.58,0.2,0,0.98,1.41,1.41,1.39,0.7,0.69,0.39,0.16,0.05,16,38,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18020","UFEG0327","CRGRO048",65,14,2012-05-21,142,37,8.2,8,1.555,767,590,0,390,1356,1356,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,202.9,0.63,0.2,0,0.96,1.08,1.08,1.02,0.53,0.52,0.3,0.11,0.04,13,30,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18021","UFEG0327","CRGRO048",66,14,2013-05-22,142,37,8.3,8,1.867,958,748,0,478,1706,1706,0,0,0,0,0,0,0,0,0,0,0,0.111,4.99,0,0,0,0,194.8,0.62,0.2,0,0.98,1.36,1.36,1.32,0.61,0.6,0.35,0.15,0.05,20,43,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18022","UFEG0327","CRGRO048",67,14,2014-05-23,143,38,8.4,8,1.973,1026,803,0,518,1829,1830,0,0,0,0,41,0,0,0,0,0,0,0,4.99,0,0,0,0,192.3,0.65,0.2,0,0.99,1.42,1.42,1.28,0.71,0.69,0.4,0.16,0.06,23,40,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18023","UFEG0327","CRGRO048",68,14,2015-05-21,141,36,8.2,8,1.725,879,690,0,449,1569,1570,0,0,0,0,40,0,0,0,0,0,0,0,4.98,0,0,0,0,196.3,0.64,0.2,0,0.95,1.24,1.24,1.21,0.62,0.6,0.34,0.13,0.03,17,33,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18024","UFEG0327","CRGRO048",69,14,2016-05-24,145,40,8.6,8,1.989,1020,797,0,508,1817,1817,0,0,0,0,13,0,0,0,0,0,0,0.086,5,0,0,0,0,195,0.68,0.2,0,0.99,1.47,1.47,1.43,0.62,0.66,0.35,0.15,0.05,26,54,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18025","UFEG0327","CRGRO048",70,14,2017-05-23,143,38,8.4,8,2.023,1027,805,0,524,1833,1833,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,196.9,0.66,0.2,0,0.97,1.45,1.45,1.41,0.7,0.69,0.4,0.15,0.05,22,40,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18026","UFEG0327","CRGRO048",71,14,2018-05-22,142,37,8.3,8,1.575,726,536,0,347,1262,1262,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,216.9,0.67,0.2,0,0.95,1.05,1.05,0.84,0.44,0.45,0.26,0.09,0.02,15,42,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18027","UFEG0327","CRGRO048",72,14,2019-05-22,142,37,8.4,8,1.623,788,624,0,397,1412,1412,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,206.1,0.68,0.2,0,0.93,1.17,1.17,1.04,0.51,0.51,0.29,0.11,0.02,17,31,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18028","UFEG0327","CRGRO048",73,14,2020-05-21,142,37,8.3,8,1.546,746,568,0,370,1313,1313,0,0,0,0,18,0,0,0,0,0,0,0.037,4.99,0,0,0,0,207.3,0.68,0.2,0,0.95,1.04,1.04,1.02,0.49,0.5,0.28,0.1,0.03,16,32,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18029","UFEG0327","CRGRO048",74,14,2021-05-21,141,36,8.1,8,1.713,848,651,0,429,1499,1499,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,201.9,0.62,0.2,0,0.96,1.19,1.19,1.14,0.58,0.57,0.33,0.12,0.04,15,33,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18030","UFEG0327","CRGRO048",75,14,2022-05-22,142,37,8.3,8,1.898,945,750,0,481,1695,1695,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,200.8,0.66,0.2,0,0.99,1.34,1.34,1.19,0.63,0.63,0.38,0.15,0.05,21,39,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18031","UFEG0327","CRGRO048",76,14,2023-05-22,142,37,8.2,8,2.186,1109,847,0,554,1956,1957,0,0,0,1,53,0,0,0,0,0,0,0,4.99,0,0,0,1,197.1,0.63,0.2,0,0.95,1.56,1.52,1.44,0.77,0.75,0.42,0.16,0.04,23,46,"15-April","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18032","UFEG0327","CRGRO048",77,15,2005-06-08,159,38,8.6,8,1.613,744,561,0,357,1305,1305,0,0,0,1,52,0,0,0,0,0,0,0,4.99,0,0,0,1,216.8,0.76,0.2,0,0.96,1.08,1.08,0.92,0.45,0.45,0.25,0.1,0.03,18,45,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18033","UFEG0327","CRGRO048",78,15,2006-06-07,158,37,8.2,8,1.709,853,656,0,431,1510,1510,0,0,0,0,0,0,0,0,0,0,0,0.07,4.98,0,0,0,0,200.2,0.65,0.2,0,0.98,1.19,1.19,1.07,0.59,0.57,0.33,0.13,0.05,17,34,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18034","UFEG0327","CRGRO048",79,15,2007-06-06,157,36,8.2,8,1.065,467,349,0,228,816,816,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,228,0.64,0.2,0,0.97,0.65,0.65,0.63,0.3,0.29,0.17,0.06,0.02,9,21,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18035","UFEG0327","CRGRO048",80,15,2008-06-08,160,39,8.3,8,2.184,1102,847,0,554,1949,1949,0,0,0,1,51,0,0,0,0,0,0,0,4.99,0,0,0,1,198.3,0.67,0.2,0,0.97,1.55,1.55,1.51,0.73,0.72,0.42,0.16,0.05,24,46,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18036","UFEG0327","CRGRO048",81,15,2009-06-06,157,36,8.2,8,1.271,593,459,0,287,1052,1052,0,0,0,0,0,0,0,0,0,0,0,0.139,4.98,0,0,0,0,214.4,0.67,0.2,0,0.85,0.95,0.95,0.72,0.34,0.34,0.2,0.06,0,12,30,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18037","UFEG0327","CRGRO048",82,15,2010-06-05,156,35,8,8,1.729,847,643,0,409,1490,1490,0,0,0,0,39,0,0,0,0,0,0,0,4.98,0,0,0,0,204,0.64,0.2,0,0.94,1.22,1.22,1.06,0.53,0.51,0.29,0.11,0.03,15,41,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18038","UFEG0327","CRGRO048",83,15,2011-06-06,157,36,8.1,8,2.12,1097,844,0,554,1941,1941,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,193.2,0.62,0.2,0,0.98,1.51,1.51,1.49,0.74,0.73,0.42,0.17,0.06,19,41,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18039","UFEG0327","CRGRO048",84,15,2012-06-05,157,36,8.3,8,1.701,844,656,0,425,1500,1501,0,0,0,0,43,0,0,0,0,0,0,0,5,0,0,0,0,201.5,0.68,0.2,0,0.98,1.21,1.21,1.1,0.56,0.55,0.33,0.12,0.04,19,34,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18040","UFEG0327","CRGRO048",85,15,2013-06-07,158,37,8.3,8,1.744,820,599,0,397,1419,1419,0,0,0,0,0,0,0,0,0,0,0,0.144,5,0,0,0,0,212.7,0.69,0.2,0,0.95,1.22,1.22,0.92,0.49,0.52,0.29,0.1,0.02,17,48,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18041","UFEG0327","CRGRO048",86,15,2014-06-06,157,36,8.1,8,1.944,969,735,0,489,1703,1703,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,200.7,0.63,0.2,0,0.99,1.34,1.34,1.27,0.66,0.65,0.37,0.15,0.06,17,39,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18042","UFEG0327","CRGRO048",87,15,2015-06-06,157,36,8.1,8,1.949,967,747,0,487,1715,1715,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,201.5,0.66,0.2,0,0.97,1.33,1.33,1.33,0.66,0.65,0.37,0.14,0.05,18,38,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18043","UFEG0327","CRGRO048",88,15,2016-06-07,159,38,8.4,8,2.044,1015,783,0,512,1798,1798,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,201.5,0.68,0.2,0,0.97,1.44,1.44,1.36,0.69,0.67,0.39,0.15,0.04,23,42,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18044","UFEG0327","CRGRO048",89,15,2017-06-06,157,36,8.1,8,1.945,915,644,0,438,1559,1559,0,0,0,0,0,0,0,0,0,0,0,0.294,5.02,0,0,0,0,212.7,0.73,0.2,0,0.97,1.25,1.25,1.09,0.6,0.59,0.33,0.12,0.02,17,48,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18045","UFEG0327","CRGRO048",90,15,2018-06-05,156,35,8.2,8,1.156,535,412,0,260,947,947,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,216.2,0.68,0.2,0,0.88,0.8,0.8,0.67,0.33,0.32,0.19,0.06,0.01,11,21,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18046","UFEG0327","CRGRO048",91,15,2019-06-05,156,35,8,8,1.843,927,711,0,465,1638,1638,0,0,0,0,20,0,0,0,0,0,0,0,4.98,0,0,0,0,198.7,0.63,0.2,0,0.9,1.32,1.32,1.24,0.65,0.64,0.35,0.12,0.01,16,34,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18047","UFEG0327","CRGRO048",92,15,2020-06-05,157,36,8.3,8,1.221,552,420,0,267,972,972,0,0,0,0,0,0,0,0,0,0,0,0.166,5.01,0,0,0,0,221.1,0.72,0.2,0,0.92,0.86,0.86,0.67,0.31,0.32,0.19,0.07,0.01,12,32,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18048","UFEG0327","CRGRO048",93,15,2021-06-06,157,36,8.2,8,1.912,930,705,0,465,1635,1635,0,0,0,1,54,0,0,0,0,0,0,0,5,0,0,0,1,205.6,0.65,0.2,0,0.98,1.28,1.28,1.27,0.63,0.62,0.35,0.13,0.04,19,38,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18049","UFEG0327","CRGRO048",94,15,2022-06-05,156,35,8,8,1.81,892,656,0,439,1549,1549,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,202.8,0.65,0.2,0,0.95,1.29,1.29,1.12,0.56,0.58,0.33,0.12,0.03,15,44,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18050","UFEG0327","CRGRO048",95,15,2023-06-06,157,36,8.2,8,1.89,922,707,0,458,1630,1630,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,205,0.65,0.2,0,0.92,1.39,1.39,1.21,0.59,0.58,0.32,0.12,0.02,17,45,"01-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18051","UFEG0327","CRGRO048",96,16,2005-06-22,173,38,8.8,8,1.368,634,497,0,317,1130,1131,0,0,0,0,15,0,0,0,0,0,0,0,5.04,0,0,0,0,215.9,0.83,0.2,0,0.96,0.92,0.92,0.81,0.42,0.41,0.24,0.09,0.02,20,28,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18052","UFEG0327","CRGRO048",97,16,2006-06-22,173,38,8.7,8,1.67,818,659,0,419,1477,1477,0,0,0,0,18,0,0,0,0,0,0,0,5.01,0,0,0,0,204.2,0.77,0.2,0,1,1.16,1.16,1.09,0.54,0.54,0.32,0.13,0.06,23,36,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18053","UFEG0327","CRGRO048",98,16,2007-06-21,172,37,8.6,8,1.271,586,468,0,290,1054,1054,0,0,0,0,0,0,0,0,0,0,0,0.007,4.99,0,0,0,0,216.9,0.73,0.2,0,0.96,0.88,0.88,0.71,0.36,0.35,0.21,0.09,0.03,15,27,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18054","UFEG0327","CRGRO048",99,16,2008-06-21,173,38,8.6,8,2.083,1003,782,0,499,1785,1785,0,0,0,0,0,0,0,0,0,0,0,0.117,5.01,0,0,0,0,207.7,0.72,0.2,0,0.99,1.44,1.44,1.32,0.58,0.64,0.39,0.15,0.05,25,51,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18055","UFEG0327","CRGRO048",100,16,2009-06-20,171,36,8.4,8,1.372,666,530,0,339,1196,1196,0,0,0,0,10,0,0,0,0,0,0,0,4.98,0,0,0,0,206,0.79,0.2,0,0.82,1.06,1.06,0.93,0.45,0.44,0.23,0.06,0,14,27,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18056","UFEG0327","CRGRO048",101,16,2010-06-21,172,37,8.4,8,2.038,983,754,0,491,1737,1737,0,0,0,0,4,0,0,0,0,0,0,0.029,5,0,0,0,0,207.4,0.71,0.2,0,0.94,1.42,1.42,1.22,0.65,0.66,0.37,0.13,0.03,22,43,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18057","UFEG0327","CRGRO048",102,16,2011-06-22,173,38,8.5,8,2.29,1158,911,0,600,2068,2069,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,197.8,0.71,0.2,0,1,1.63,1.63,1.6,0.81,0.8,0.45,0.19,0.08,28,47,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18058","UFEG0327","CRGRO048",103,16,2012-06-19,171,36,8.2,8,1.855,935,716,0,474,1652,1652,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,198.3,0.67,0.2,0,0.97,1.32,1.32,1.26,0.64,0.62,0.35,0.14,0.05,20,37,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18059","UFEG0327","CRGRO048",104,16,2013-06-21,172,37,8.7,8,1.69,821,663,0,420,1484,1484,0,0,0,0,0,0,0,0,0,0,0,0,5.01,0,0,0,0,205.9,0.76,0.2,0,0.91,1.24,1.24,1.09,0.56,0.55,0.31,0.11,0.02,23,32,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18060","UFEG0327","CRGRO048",105,16,2014-06-22,173,38,8.7,8,2.093,1013,810,0,512,1823,1823,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,206.6,0.74,0.2,0,1,1.48,1.48,1.39,0.63,0.62,0.37,0.16,0.07,27,52,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18061","UFEG0327","CRGRO048",106,16,2015-06-21,172,37,8.5,8,2.33,1175,920,0,596,2095,2095,0,0,0,0,26,0,0,0,0,0,0,0,5,0,0,0,0,198.3,0.72,0.2,0,1,1.61,1.61,1.6,0.8,0.79,0.45,0.18,0.08,29,46,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18062","UFEG0327","CRGRO048",107,16,2016-06-21,173,38,8.7,8,1.821,879,702,0,451,1581,1581,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,207.1,0.77,0.2,0,0.95,1.3,1.3,1.17,0.6,0.59,0.33,0.13,0.03,24,41,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18063","UFEG0327","CRGRO048",108,16,2017-06-20,171,36,8.4,8,1.533,720,539,0,352,1259,1259,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,212.9,0.73,0.2,0,0.99,1.04,1.04,0.84,0.43,0.46,0.26,0.11,0.04,16,37,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18064","UFEG0327","CRGRO048",109,16,2018-06-20,171,36,8.6,8,1.381,666,548,0,342,1214,1214,0,0,0,0,24,0,0,0,0,0,0,0,5.01,0,0,0,0,207.4,0.75,0.2,0,0.96,0.96,0.96,0.84,0.46,0.46,0.26,0.1,0.03,18,26,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18065","UFEG0327","CRGRO048",110,16,2019-06-21,172,37,8.4,8,2.03,956,713,0,466,1668,1668,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0,0,0,0,212.5,0.74,0.2,0,1,1.38,1.38,1.17,0.55,0.57,0.35,0.15,0.06,20,57,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18066","UFEG0327","CRGRO048",111,16,2020-06-19,171,36,8.5,8,1.334,628,480,0,313,1107,1107,0,0,0,0,28,0,0,0,0,0,0,0,5.01,0,0,0,0,212.5,0.74,0.2,0,0.87,0.97,0.97,0.83,0.4,0.4,0.22,0.07,0,16,29,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18067","UFEG0327","CRGRO048",112,16,2021-06-21,172,37,8.6,8,1.965,908,689,0,451,1597,1597,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,216.5,0.75,0.2,0,1,1.28,1.28,1.12,0.6,0.59,0.34,0.14,0.05,22,44,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18068","UFEG0327","CRGRO048",113,16,2022-06-20,171,36,8.5,8,1.962,967,761,0,488,1728,1728,0,0,0,0,28,0,0,0,0,0,0,0,5,0,0,0,0,202.9,0.73,0.2,0,0.91,1.47,1.47,1.3,0.63,0.62,0.35,0.13,0.02,24,41,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18069","UFEG0327","CRGRO048",114,16,2023-06-21,172,37,8.6,8,2.281,1110,878,0,559,1989,1989,0,0,0,0,28,0,0,0,0,0,0,0,5.02,0,0,0,0,205.4,0.73,0.2,0,0.95,1.61,1.61,1.49,0.73,0.73,0.43,0.15,0.04,29,46,"15-May","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18070","UFEG0327","CRGRO048",115,17,2005-07-11,192,40,9.3,8,1.844,885,725,0,459,1610,1610,0,0,0,0,14,0,0,0,0,0,0,0.049,5.05,0,0,0,0,208.5,0.87,0.2,0,0.98,1.38,1.38,1.17,0.56,0.57,0.33,0.14,0.04,34,48,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18071","UFEG0327","CRGRO048",116,17,2006-07-10,191,39,9.1,8,2.065,982,789,0,503,1771,1771,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,210.2,0.82,0.2,0,1,1.5,1.5,1.29,0.61,0.62,0.37,0.15,0.05,33,54,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18072","UFEG0327","CRGRO048",117,17,2007-07-10,191,39,9.3,8,1.267,579,474,0,306,1053,1053,0,0,0,0,0,0,0,0,0,0,0,0,5.04,0,0,0,0,219,0.98,0.2,0,0.97,0.88,0.88,0.83,0.41,0.4,0.22,0.08,0.03,27,31,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18073","UFEG0327","CRGRO048",118,17,2008-07-10,192,40,9.2,8,1.726,772,586,0,382,1358,1358,0,0,0,1,51,0,0,0,0,0,0,0,5.01,0,0,0,1,223.7,1.02,0.2,0,0.96,1.17,1.17,0.92,0.5,0.5,0.27,0.08,0.03,24,46,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18074","UFEG0327","CRGRO048",119,17,2009-07-11,192,40,9.2,8,1.991,928,754,0,473,1682,1682,0,0,0,0,0,0,0,0,0,0,0,0.034,5.04,0,0,0,0,214.6,0.88,0.2,0,0.96,1.44,1.44,1.22,0.57,0.6,0.34,0.13,0.04,33,54,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18075","UFEG0327","CRGRO048",120,17,2010-07-12,193,41,9.4,8,2.386,1119,911,0,574,2029,2030,0,0,0,0,47,0,0,0,0,0,0,0,5.05,0,0,0,0,213.3,0.88,0.2,0,1,1.66,1.66,1.52,0.74,0.72,0.41,0.16,0.07,43,64,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18076","UFEG0327","CRGRO048",121,17,2011-07-11,192,40,9.1,8,2.682,1275,997,0,638,2272,2272,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,210.4,0.84,0.2,0,1,1.89,1.89,1.65,0.77,0.8,0.45,0.19,0.08,43,75,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18077","UFEG0327","CRGRO048",122,17,2012-07-10,192,40,9.3,8,2.224,1101,916,0,578,2017,2017,0,0,0,0,26,0,0,0,0,0,0,0,5.05,0,0,0,0,202,0.86,0.2,0,1,1.6,1.6,1.42,0.75,0.75,0.44,0.19,0.09,43,53,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
"18078","UFEG0327","CRGRO048",123,17,2013-07-10,191,39,9.2,8,2.238,1083,878,0,557,1961,1961,0,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,206.6,0.83,0.2,0,1,1.62,1.62,1.4,0.7,0.71,0.4,0.16,0.08,38,60,"01-June","Belle Glade (EREC)","IH Williams","200/m2 (18.6/sqft)","56 Kg/ha (50 LB/acre)","Flowering"
