,X,CWAD,GWAD,DAS,DAP,location,cultivar,density,nitrogen,harvest,planting
127638,15712,1126,0,198,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/15/2024
127639,15713,1107,0,199,33,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/15/2024
127640,15714,936,0,214,33,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127641,15715,696,0,212,31,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127642,15716,751,0,214,33,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127643,15717,621,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127644,15718,803,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127645,15719,910,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127646,15720,950,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127647,15721,1015,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127648,15722,821,0,212,31,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127649,15723,926,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127650,15724,967,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127651,15725,1116,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127652,15726,821,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127653,15727,921,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127654,15728,806,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127655,15729,769,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127656,15730,745,0,212,31,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127657,15731,1095,0,213,32,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127658,15732,1095,0,214,33,Belle Glade (EREC),NWG 2730,160/m2 (14.8/sqft),112 Kg/ha (100 LB/acre),Flowering,06/30/2024
127659,15733,9397,1214,194,134,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127660,15734,11984,1791,193,133,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127661,15735,8098,1112,192,132,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127662,15736,10539,1615,192,132,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127663,15737,9822,1366,191,131,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127664,15738,11086,1653,197,137,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127665,15739,12418,2040,189,129,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127666,15740,12206,1803,187,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127667,15741,12036,1815,195,135,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127668,15742,12487,1892,192,132,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127669,15743,9572,1715,183,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127670,15744,12058,1627,188,128,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127671,15745,12052,1563,191,131,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127672,15746,11396,1630,193,133,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127673,15747,10745,1550,188,128,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127674,15748,10111,1404,187,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127675,15749,11045,1889,188,128,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127676,15750,12843,1698,187,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127677,15751,12619,1997,187,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/01/2024
127678,15752,9888,1267,201,131,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127679,15753,12116,1824,200,130,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127680,15754,8324,1128,199,129,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127681,15755,10393,1616,199,129,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127682,15756,10183,1274,197,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127683,15757,11403,1680,202,132,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127684,15758,13147,2071,197,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127685,15759,12443,1862,196,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127686,15760,12025,1816,200,130,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127687,15761,12237,1843,199,129,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127688,15762,9287,1780,195,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127689,15763,11964,1617,196,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127690,15764,11793,1461,199,129,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127691,15765,11448,1656,199,129,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127692,15766,10552,1572,195,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127693,15767,10129,1469,193,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127694,15768,11034,1819,198,128,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127695,15769,12651,1871,195,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127696,15770,12584,1965,196,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,03/15/2024
127697,15771,10221,1315,219,128,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127698,15772,11729,1718,215,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127699,15773,8955,980,217,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127700,15774,11347,1399,218,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127701,15775,10517,1168,216,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127702,15776,11044,1512,216,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127703,15777,12943,1958,214,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127704,15778,12347,1756,215,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127705,15779,11701,1771,213,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127706,15780,12181,1835,215,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127707,15781,10060,1747,211,120,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127708,15782,12489,1721,216,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127709,15783,11469,1308,215,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127710,15784,11028,1546,214,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127711,15785,10799,1498,215,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127712,15786,9730,1283,212,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127713,15787,11098,1727,214,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127714,15788,12639,1862,214,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127715,15789,11973,1802,213,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/01/2024
127716,15790,10161,1325,231,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127717,15791,11586,1675,227,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127718,15792,9307,771,228,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127719,15793,10704,1128,232,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127720,15794,10175,1068,229,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127721,15795,10951,1487,227,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127722,15796,12642,1906,226,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127723,15797,11776,1610,227,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127724,15798,11779,1688,226,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127725,15799,12067,1825,227,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127726,15800,12036,1780,226,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127727,15801,12207,1700,230,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127728,15802,11313,1572,227,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127729,15803,10845,1472,226,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127730,15804,10567,1485,228,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127731,15805,10056,1325,227,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127732,15806,10437,1551,225,120,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127733,15807,12605,1791,226,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127734,15808,12159,1772,227,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,04/15/2024
127735,15809,10047,1298,244,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127736,15810,10917,1552,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127737,15811,9717,822,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127738,15812,10643,1092,245,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127739,15813,9434,1235,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127740,15814,10673,1419,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127741,15815,12070,1738,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127742,15816,11274,1609,241,120,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127743,15817,11423,1638,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127744,15818,12045,1708,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127745,15819,11963,1703,242,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127746,15820,11739,1669,244,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127747,15821,11066,1500,241,120,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127748,15822,10122,1393,240,119,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127749,15823,10438,1467,241,120,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127750,15824,9981,1292,243,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127751,15825,10389,1496,241,120,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127752,15826,12321,1765,240,119,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127753,15827,11645,1570,243,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/01/2024
127754,15828,9490,1274,259,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127755,15829,10571,1500,257,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127756,15830,9929,1208,257,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127757,15831,10288,1262,258,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127758,15832,9111,1305,257,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127759,15833,10891,1484,258,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127760,15834,11965,1705,259,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127761,15835,11428,1632,256,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127762,15836,11125,1607,256,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127763,15837,11728,1647,258,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127764,15838,11858,1705,257,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127765,15839,11337,1673,259,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127766,15840,10726,1441,256,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127767,15841,10146,1438,255,120,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127768,15842,10611,1472,258,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127769,15843,9879,1333,257,122,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127770,15844,10385,1440,256,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127771,15845,12274,1787,256,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127772,15846,11920,1526,258,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,05/15/2024
127773,15847,9757,1138,278,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127774,15848,10196,1529,276,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127775,15849,10112,1370,277,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127776,15850,9979,1122,277,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127777,15851,9610,1295,277,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127778,15852,10854,1495,278,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127779,15853,11777,1674,278,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127780,15854,10971,1264,277,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127781,15855,11168,1666,275,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127782,15856,11445,1687,277,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127783,15857,11495,1727,278,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127784,15858,11110,1678,277,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127785,15859,10758,1512,276,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127786,15860,10998,1516,276,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127787,15861,10829,1485,278,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127788,15862,10171,1482,278,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127789,15863,9470,1466,275,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127790,15864,11795,1853,277,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127791,15865,11668,1643,279,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/01/2024
127792,15866,9304,1260,292,126,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127793,15867,9892,1513,290,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127794,15868,9937,1441,290,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127795,15869,9331,1062,290,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127796,15870,9436,1269,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127797,15871,10717,1493,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127798,15872,11001,1612,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127799,15873,10737,1138,290,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127800,15874,11064,1636,289,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127801,15875,11133,1738,290,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127802,15876,11003,1646,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127803,15877,10974,1649,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127804,15878,10720,1577,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127805,15879,10653,1291,290,124,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127806,15880,10458,1506,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127807,15881,9962,1464,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127808,15882,9079,1430,289,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127809,15883,11351,1728,291,125,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127810,15884,11025,1650,293,127,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/15/2024
127811,15885,8847,1284,304,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/30/2024
127812,15886,9025,1394,302,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/30/2024
127813,15887,9459,1469,304,123,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/30/2024
127814,15888,8643,988,302,121,Belle Glade (EREC),IH Williams,160/m2 (14.8/sqft),280 Kg/ha (250 LB/acre),Grain Maturity,06/30/2024
