,location,cultivar,density,nitrogen,harvest,Mean_CWAD,SD_CWAD,SD_GWAD,Mean_GWAD,planting,avg_planting_to_harvest
6846,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,758.4285714,181.5501505,0,0,05/15/2024,35.19047619
6847,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,781.1904762,129.0157429,0,0,06/01/2024,37.85714286
6848,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,849.7619048,242.5326586,0,0,06/15/2024,37.61904762
6849,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,723.6666667,158.1554088,0,0,06/30/2024,35.95238095
6850,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1156.190476,312.6403075,108.385028,280.2857143,03/01/2024,83.23809524
6851,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1168,389.1576801,149.5731705,322.3333333,03/15/2024,82
6852,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1348.238095,379.7439802,125.6179203,305.8095238,04/01/2024,79.95238095
6853,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1617.428571,418.0781711,143.5544861,389.2380952,04/15/2024,80.14285714
6854,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1621.714286,248.2458747,104.7060056,378.3809524,05/01/2024,80.19047619
6855,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1549.285714,333.758467,90.42616035,368.7619048,05/15/2024,80
6856,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1528.904762,298.5050929,85.2360867,367.7619048,06/01/2024,80.76190476
6857,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1549.857143,336.8538683,102.1371627,384,06/15/2024,81.42857143
6858,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Grain Maturity,1527.095238,299.6888227,76.06860938,350.6666667,06/30/2024,81.66666667
6859,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,567.0952381,102.6332815,0,0,03/01/2024,37
6860,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,610.6190476,92.30031213,0,0,03/15/2024,36
6861,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,633.7619048,110.9026171,0,0,04/01/2024,33.71428571
6862,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,618.1904762,131.2873258,0,0,04/15/2024,32.38095238
6863,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,619.6666667,142.803478,0,0,05/01/2024,31.52380952
6864,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,489.1428571,135.1999577,0,0,05/15/2024,30.95238095
6865,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,467.1904762,97.4148957,0,0,06/01/2024,31.47619048
6866,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,499,156.4001279,0,0,06/15/2024,31.57142857
6867,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),0 Kg/ha (0 LB/acre),Flowering,467.4285714,117.6178436,0,0,06/30/2024,31.57142857
6868,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2188.714286,995.4672844,138.6580755,159.4761905,03/01/2024,114.3809524
6869,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2491.857143,1051.255739,141.4723093,169.2857143,03/15/2024,113.8095238
6870,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3134.666667,1009.51386,164.6348919,299.047619,04/01/2024,114.2857143
6871,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3451.190476,898.4228748,171.9559883,347.1904762,04/15/2024,113.952381
6872,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3454.52381,1016.31996,180.0516328,346.7619048,05/01/2024,113.1904762
6873,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3385.809524,1060.221563,153.4366319,295,05/15/2024,113.952381
6874,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3470.52381,1003.323159,169.7066517,346.3809524,06/01/2024,116.9047619
6875,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3564.809524,887.7343983,169.0767507,362.3809524,06/15/2024,117.4285714
6876,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3186.952381,658.3494115,145.6594038,368.5238095,06/30/2024,116.6666667
6877,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,390.2380952,74.48617641,0,0,03/01/2024,41.14285714
6878,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,414.6190476,67.95253946,0,0,03/15/2024,40.0952381
6879,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,440.7142857,64.79671508,0,0,04/01/2024,37.66666667
6880,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,450.1428571,81.37707645,0,0,04/15/2024,36.19047619
6881,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,413.047619,70.52125651,0,0,05/01/2024,35.0952381
6882,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,380.5238095,99.44175132,0,0,05/15/2024,35.14285714
6883,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,462.7142857,99.98907083,0,0,06/01/2024,37.57142857
6884,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,483.3809524,140.7982515,0,0,06/15/2024,37.42857143
6885,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,392.4285714,103.8583513,0,0,06/30/2024,35.9047619
6886,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1214.809524,389.0430078,131.4032507,339.2857143,03/01/2024,86
6887,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1272.380952,440.939619,149.0179919,369.5238095,03/15/2024,84.42857143
6888,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1511.952381,431.7678168,134.131137,432.5238095,04/01/2024,82.0952381
6889,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1641.47619,389.1939901,142.7726631,483.6666667,04/15/2024,81.71428571
6890,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1671.809524,310.782982,89.77670713,484.4285714,05/01/2024,81.47619048
6891,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1516.619048,343.8554167,97.5404922,390.047619,05/15/2024,80.85714286
6892,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1593.952381,381.4570063,103.7915723,444.2380952,06/01/2024,81.95238095
6893,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1574.285714,417.9705902,119.9876978,439.3809524,06/15/2024,82.04761905
6894,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1527.619048,403.6040728,122.3917792,411.3809524,06/30/2024,82.42857143
6895,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,216.4285714,43.61945831,0,0,03/01/2024,36.95238095
6896,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,235.5238095,42.56244712,0,0,03/15/2024,35.95238095
6897,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,253.6666667,50.36797925,0,0,04/01/2024,33.71428571
6898,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,246.9047619,45.41685234,0,0,04/15/2024,32.33333333
6899,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,242.5238095,49.33215893,0,0,05/01/2024,31.52380952
6900,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,200.5714286,50.09847446,0,0,05/15/2024,30.95238095
6901,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,204.5238095,38.60779591,0,0,06/01/2024,31.47619048
6902,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,213.4285714,63.07897544,0,0,06/15/2024,31.57142857
6903,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),168 Kg/ha (150 LB/acre),Flowering,204.4285714,48.24476285,0,0,06/30/2024,31.57142857
6904,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2416.190476,1029.452263,141.1047399,155.952381,03/01/2024,113.952381
6905,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2776.571429,1121.135923,164.4989072,168.7619048,03/15/2024,113.5238095
6906,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3505.52381,1114.982718,184.5428457,312.5238095,04/01/2024,114.5238095
6907,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3969.047619,1027.001581,206.5247132,394.4285714,04/15/2024,113.952381
6908,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4021.142857,1095.023027,206.8372491,392.047619,05/01/2024,113.047619
6909,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3946.428571,1238.249796,195.3394481,352,05/15/2024,113.1904762
6910,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3989.047619,1141.23133,202.1168333,396.2857143,06/01/2024,116.5714286
6911,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4142.190476,1047.312829,201.1383793,423.047619,06/15/2024,117.1904762
6912,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3776.809524,778.643347,170.9507587,424.4761905,06/30/2024,116.0952381
6913,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,614.6190476,107.2760347,0,0,03/01/2024,41.57142857
6914,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,668.1904762,114.1782024,0,0,03/15/2024,40.33333333
6915,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,696.2857143,146.532639,0,0,04/01/2024,38.04761905
6916,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,738.2380952,118.3701418,0,0,04/15/2024,36.38095238
6917,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,698.2380952,103.4484919,0,0,05/01/2024,35.28571429
6918,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,676.5714286,161.0594832,0,0,05/15/2024,35.19047619
6919,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,753.4761905,137.6294369,0,0,06/01/2024,37.85714286
6920,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,811.3333333,225.1455825,0,0,06/15/2024,37.52380952
6921,Homestead (TREC),IH Williams,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,688.1904762,163.4960608,0,0,06/30/2024,35.95238095
6922,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1381.809524,509.3651558,181.6499119,332.9047619,03/01/2024,83.71428571
6923,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1501.714286,642.4690765,232.9941855,395.2380952,03/15/2024,82.23809524
6924,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1858.380952,668.3277995,215.6605909,436.2380952,04/01/2024,80.19047619
6925,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2217.857143,644.111348,260.4783329,614.5238095,04/15/2024,80.28571429
6926,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2307.571429,525.1883064,201.2757526,610.8571429,05/01/2024,80.19047619
6927,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2147.857143,547.9277585,182.3849278,541.4761905,05/15/2024,80
6928,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2206.333333,567.3557379,173.7737856,591.1428571,06/01/2024,80.85714286
6929,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2258.619048,625.7330482,206.547481,637.4761905,06/15/2024,81.33333333
6930,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2194,602.1837759,178.1463283,561.7142857,06/30/2024,81.61904762
6931,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,405.5714286,74.74661961,0,0,03/01/2024,36.95238095
6932,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,442.5238095,74.2836584,0,0,03/15/2024,35.95238095
6933,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,470.7142857,84.65526732,0,0,04/01/2024,33.71428571
6934,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,462.6190476,77.81547159,0,0,04/15/2024,32.33333333
6935,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,456.952381,88.9547504,0,0,05/01/2024,31.52380952
6936,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,379.6190476,91.98395305,0,0,05/15/2024,30.95238095
6937,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,386.8571429,70.40545839,0,0,06/01/2024,31.47619048
6938,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,402.2380952,113.6062959,0,0,06/15/2024,31.57142857
6939,Homestead (TREC),NWG 2730,80/m2 (7.4/sqft),168 Kg/ha (150 LB/acre),Flowering,385.952381,87.69747784,0,0,06/30/2024,31.57142857
6940,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2581,1046.571498,144.764505,152.1904762,03/01/2024,114.2857143
6941,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3002.428571,1152.458137,176.4418696,180.6666667,03/15/2024,113.7619048
6942,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,3747.52381,1172.075579,202.4746663,329.7619048,04/01/2024,114.952381
6943,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4295.190476,1107.819147,219.6001561,421.8571429,04/15/2024,114
6944,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4361.142857,1145.061932,217.198439,422.8095238,05/01/2024,113.047619
6945,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4316.142857,1324.567525,215.7978993,389.6666667,05/15/2024,113.2857143
6946,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4290.809524,1209.19451,216.3228848,426.2380952,06/01/2024,116.8571429
6947,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4475.809524,1123.965374,212.5844482,451.3809524,06/15/2024,117.1428571
6948,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,4117.761905,843.0286416,192.7258724,461.8095238,06/30/2024,116.1428571
6949,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,749.7142857,145.0541771,0,0,03/01/2024,42.04761905
6950,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,822.3333333,174.0483649,0,0,03/15/2024,40.76190476
6951,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,869.8571429,206.8865113,0,0,04/01/2024,38.42857143
6952,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,946.6190476,168.6127149,0,0,04/15/2024,36.76190476
6953,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,915.4761905,151.6692517,0,0,05/01/2024,35.38095238
6954,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,895.1904762,201.3086235,0,0,05/15/2024,35.23809524
6955,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,967.8095238,182.1410495,0,0,06/01/2024,38.0952381
6956,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,1051.238095,295.4711331,0,0,06/15/2024,37.80952381
6957,Homestead (TREC),IH Williams,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,922.2857143,213.1577216,0,0,06/30/2024,36.0952381
6958,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1479.238095,564.6778643,180.902631,317.4761905,03/01/2024,82.71428571
6959,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,1618.52381,749.1894032,267.2670236,393.1904762,03/15/2024,81.28571429
6960,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2037.47619,775.7463902,286.6900101,427.8095238,04/01/2024,79.28571429
6961,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2544.714286,794.4614618,329.9909811,637.047619,04/15/2024,79.57142857
6962,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2684.428571,646.3634095,267.5274708,668.3809524,05/01/2024,79.47619048
6963,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2519.285714,669.4609879,254.4163161,631.1904762,05/15/2024,79.52380952
6964,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2537.809524,667.6418665,221.2020731,641.5714286,06/01/2024,80.04761905
6965,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2667.333333,760.898044,282.1703217,733.9047619,06/15/2024,80.76190476
6966,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Grain Maturity,2581.666667,730.4498842,213.9250982,628.3809524,06/30/2024,81
6967,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,557.5714286,95.46652368,0,0,03/01/2024,37
6968,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,601.3809524,85.6991693,0,0,03/15/2024,36.04761905
6969,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,634.7142857,97.01192857,0,0,04/01/2024,33.76190476
6970,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,644.3809524,98.10987524,0,0,04/15/2024,32.42857143
6971,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,643.8571429,119.3475118,0,0,05/01/2024,31.52380952
6972,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,539.047619,126.5561046,0,0,05/15/2024,30.95238095
6973,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,545.6666667,91.15005943,0,0,06/01/2024,31.47619048
6974,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,566.8095238,150.8653768,0,0,06/15/2024,31.57142857
6975,Homestead (TREC),NWG 2730,120/m2 (11.2/sqft),168 Kg/ha (150 LB/acre),Flowering,546.3809524,117.7830532,0,0,06/30/2024,31.57142857
6976,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2005.47619,842.042791,133.2379897,159.4761905,03/01/2024,114.5238095
6977,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2288.952381,876.8030267,137.7409231,168.8095238,03/15/2024,113.952381
6978,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2803.952381,834.1881368,155.2998176,292.6666667,04/01/2024,114.3333333
6979,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2998.619048,666.4288016,136.6281363,318.3809524,04/15/2024,114.3333333
6980,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2965.571429,756.3958336,144.1569086,316.7142857,05/01/2024,113.3809524
6981,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2909.428571,813.3535868,135.7744102,284.0952381,05/15/2024,114.0952381
6982,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2911.333333,701.3796642,142.4212063,323,06/01/2024,117.2380952
6983,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2997.333333,622.1273449,129.4678853,328.6666667,06/15/2024,117.7142857
6984,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,2746.285714,434.2657185,110.2357215,334.2857143,06/30/2024,117.1428571
6985,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,390.1904762,74.44704094,0,0,03/01/2024,41.14285714
6986,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,413.952381,68.17219095,0,0,03/15/2024,40.0952381
6987,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,437.1904762,68.64154649,0,0,04/01/2024,37.66666667
6988,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,445.047619,86.13621549,0,0,04/15/2024,36.19047619
6989,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,408.1428571,72.06128344,0,0,05/01/2024,35.0952381
6990,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,369.4761905,105.0802641,0,0,05/15/2024,35.14285714
6991,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,441.6190476,106.5990038,0,0,06/01/2024,37.57142857
6992,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,464.4761905,146.6477477,0,0,06/15/2024,37.42857143
6993,Homestead (TREC),IH Williams,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Flowering,370.5714286,109.5087081,0,0,06/30/2024,35.9047619
6994,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1204.285714,379.3091276,127.1108066,336.5714286,03/01/2024,86
6995,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1263.333333,428.6472131,147.4878365,367.8095238,03/15/2024,84.42857143
6996,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1495.47619,425.7322655,132.6444406,430.6190476,04/01/2024,82.14285714
6997,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1585.619048,362.4384743,141.3218212,475.4285714,04/15/2024,81.71428571
6998,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1628.47619,279.5502851,86.95592753,478.6666667,05/01/2024,81.47619048
6999,Homestead (TREC),NWG 2730,40/m2 (3.7/sqft),56 Kg/ha (50 LB/acre),Grain Maturity,1467,331.1929951,93.17939686,377,05/15/2024,80.9047619
