TRNO,DATE,CHTD,CWID,SWAD,LWAD,GWAD,CWAD,L#SD,G#AD,P#AD,GSTD,PWAD,RDPD,RWAD,FLWAD,Date,non_missing_biomass,non_missing_structure,row_type,experiment,LAID
4,2022-08-04T00:00:00Z,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-04T00:00:00Z,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-08-04,0,1,standing_only,UFCI2201,NA
4,2022-08-08T00:00:00Z,NA,NA,NA,NA,898.9,2516,NA,NA,NA,NA,NA,NA,142,NA,2022-08-08,3,0,harvest_only,UFCI2201,NA
4,2022-08-08T00:00:00Z,NA,NA,NA,NA,1248,3827,NA,NA,NA,NA,NA,NA,248.6,NA,2022-08-08,3,0,harvest_only,UFCI2201,NA
4,2022-08-08T00:00:00Z,NA,NA,NA,NA,931.6,3786,NA,NA,NA,NA,NA,NA,183,NA,2022-08-08,3,0,harvest_only,UFCI2201,NA
4,2022-08-08T00:00:00Z,NA,NA,NA,NA,538.2,1997,NA,NA,NA,NA,NA,NA,136.6,NA,2022-08-08,3,0,harvest_only,UFCI2201,NA
4,2022-08-08T00:00:00Z,NA,NA,NA,NA,532.7,1642,NA,NA,NA,NA,NA,NA,128.4,NA,2022-08-08,3,0,harvest_only,UFCI2201,NA
1,2021-06-29T00:00:00Z,0.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
1,2021-06-29T00:00:00Z,0.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
1,2021-06-29T00:00:00Z,0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
1,2021-06-29T00:00:00Z,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
1,2021-07-02T00:00:00Z,0.394,NA,170.2,150.1,NA,320.4,6,NA,NA,NA,NA,NA,NA,NA,2021-07-02,3,2,mixed_harvest,UFJA2101,NA
1,2021-07-02T00:00:00Z,0.391,NA,138.6,179.8,NA,318.4,6,NA,NA,NA,NA,NA,61.05,NA,2021-07-02,4,2,mixed_harvest,UFJA2101,NA
1,2021-07-02T00:00:00Z,0.381,NA,132.6,148.5,NA,281.1,6,NA,NA,NA,NA,NA,NA,NA,2021-07-02,3,2,mixed_harvest,UFJA2101,NA
1,2021-07-02T00:00:00Z,0.457,NA,122.7,120.4,NA,243.2,6,NA,NA,NA,NA,NA,47.85,NA,2021-07-02,4,2,mixed_harvest,UFJA2101,NA
1,2021-07-07T00:00:00Z,0.635,NA,265.3,231,NA,496.3,7,NA,NA,NA,NA,NA,47.85,NA,2021-07-07,4,2,mixed_harvest,UFJA2101,NA
1,2021-07-07T00:00:00Z,NA,NA,217.8,227.7,NA,445.5,8,NA,NA,NA,NA,NA,51.15,NA,2021-07-07,4,1,mixed_harvest,UFJA2101,NA
1,2021-07-07T00:00:00Z,0.457,NA,211.8,278.8,NA,490.7,8,NA,NA,NA,NA,NA,95.7,NA,2021-07-07,4,2,mixed_harvest,UFJA2101,NA
1,2021-07-14T00:00:00Z,0.559,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,2,standing_only,UFJA2101,NA
1,2021-07-14T00:00:00Z,0.383,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,2,standing_only,UFJA2101,NA
1,2021-07-14T00:00:00Z,0.433,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,2,standing_only,UFJA2101,NA
1,2021-07-14T00:00:00Z,0.508,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,2,standing_only,UFJA2101,NA
1,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,2,standing_only,UFJA2101,1.49
1,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,3.171
1,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,2.086
1,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,0.477
1,2021-07-25T00:00:00Z,NA,NA,867.6,830.2,NA,1697,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
1,2021-07-25T00:00:00Z,1.067,NA,370,433.6,NA,803.6,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,1,mixed_harvest,UFJA2101,NA
1,2021-07-25T00:00:00Z,NA,NA,319.1,320.7,NA,639.8,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
1,2021-07-25T00:00:00Z,1.583,NA,485.7,433.6,NA,919.3,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,1,mixed_harvest,UFJA2101,NA
1,2021-08-02T00:00:00Z,1.6,0.177,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,2021-08-02,0,3,standing_only,UFJA2101,NA
1,2021-08-02T00:00:00Z,1.702,0.279,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,2021-08-02,0,3,standing_only,UFJA2101,NA
1,2021-08-02T00:00:00Z,1.499,0.33,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,2021-08-02,0,3,standing_only,UFJA2101,NA
1,2021-08-02T00:00:00Z,1.676,0.342,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,2021-08-02,0,3,standing_only,UFJA2101,NA
1,2021-08-02T00:00:00Z,1.626,0.203,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,2021-08-02,0,3,standing_only,UFJA2101,NA
1,2021-08-14T00:00:00Z,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,1,standing_only,UFJA2101,NA
1,2021-08-14T00:00:00Z,1.778,NA,1334,1055,NA,2390,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,3,1,mixed_harvest,UFJA2101,NA
1,2021-08-14T00:00:00Z,1.511,NA,925.3,487.1,NA,1412,16,NA,NA,NA,NA,NA,NA,NA,2021-08-14,3,2,mixed_harvest,UFJA2101,NA
1,2021-08-14T00:00:00Z,1.727,NA,2034,886.8,NA,2921,17,NA,NA,NA,NA,NA,162,NA,2021-08-14,4,2,mixed_harvest,UFJA2101,NA
1,2021-08-14T00:00:00Z,1.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,1,standing_only,UFJA2101,NA
1,2021-09-25T00:00:00Z,NA,NA,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,1,0,harvest_only,UFJA2101,NA
1,2021-09-25T00:00:00Z,NA,NA,NA,NA,162.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,1,0,harvest_only,UFJA2101,NA
1,2021-09-25T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,0,0,empty,UFJA2101,NA
1,2021-09-25T00:00:00Z,NA,NA,NA,NA,224.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,1,0,harvest_only,UFJA2101,NA
2,2021-06-29T00:00:00Z,NA,NA,285.3,452.8,NA,738.2,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,3,0,harvest_only,UFJA2101,NA
2,2021-06-29T00:00:00Z,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
2,2021-06-29T00:00:00Z,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
2,2021-06-29T00:00:00Z,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
2,2021-06-29T00:00:00Z,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
2,2021-07-02T00:00:00Z,0.889,0.254,633.6,402.6,NA,1036,NA,NA,NA,NA,NA,NA,123.7,NA,2021-07-02,4,2,mixed_harvest,UFJA2101,NA
2,2021-07-02T00:00:00Z,0.787,0.279,520.7,427.3,NA,948,NA,NA,NA,NA,NA,NA,100.6,NA,2021-07-02,4,2,mixed_harvest,UFJA2101,NA
2,2021-07-02T00:00:00Z,NA,NA,378.1,387.7,NA,765.9,NA,NA,NA,NA,NA,NA,79.2,NA,2021-07-02,4,0,harvest_only,UFJA2101,NA
2,2021-07-02T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-02,0,0,empty,UFJA2101,NA
2,2021-07-07T00:00:00Z,NA,NA,743.2,579,NA,1322,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-07,3,0,harvest_only,UFJA2101,NA
2,2021-07-07T00:00:00Z,0.635,0.444,540.5,468.6,NA,1009,7,NA,NA,NA,NA,NA,237.6,NA,2021-07-07,4,3,mixed_harvest,UFJA2101,NA
2,2021-07-07T00:00:00Z,0.584,0.241,392,481.8,NA,873.8,7,NA,NA,NA,NA,NA,224.4,NA,2021-07-07,4,3,mixed_harvest,UFJA2101,NA
2,2021-07-14T00:00:00Z,NA,NA,1625,1415,NA,3040,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,3,0,harvest_only,UFJA2101,NA
2,2021-07-14T00:00:00Z,NA,NA,1542,1274,NA,2817,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,3,0,harvest_only,UFJA2101,NA
2,2021-07-14T00:00:00Z,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,NA
2,2021-07-14T00:00:00Z,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,NA
2,2021-07-14T00:00:00Z,1.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,NA
2,2021-07-14T00:00:00Z,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,NA
2,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,2.848
2,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,1.525
2,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,2.949
2,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,2.14
2,2021-07-14T00:00:00Z,NA,NA,696.2,943.3,NA,1639,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,3,0,harvest_only,UFJA2101,NA
2,2021-07-25T00:00:00Z,NA,NA,2455,1160,NA,3615,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
2,2021-07-25T00:00:00Z,NA,NA,1486,1422,NA,2908,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
2,2021-07-25T00:00:00Z,NA,NA,4334,3055,NA,7390,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
2,2021-07-25T00:00:00Z,NA,NA,1082,1733,NA,2815,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
2,2021-08-01T00:00:00Z,1.845,0.584,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,2021-08-01,0,3,standing_only,UFJA2101,NA
2,2021-08-01T00:00:00Z,1.972,0.609,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,2021-08-01,0,3,standing_only,UFJA2101,NA
2,2021-08-01T00:00:00Z,1.743,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-01,0,2,standing_only,UFJA2101,NA
2,2021-08-01T00:00:00Z,1.997,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-01,0,2,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,NA,NA,7155,2306,NA,9461,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,3,0,harvest_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,2.261,0.711,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,3,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,2.311,0.711,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,3,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,2.388,0.787,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,3,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,2.337,0.698,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,3,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,2.21,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,2,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,2.134,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,2,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,2.083,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,2,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,1.829,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,0,2,standing_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,NA,NA,5334,3055,NA,8390,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,3,0,harvest_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,NA,NA,4225,2129,NA,6354,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,3,0,harvest_only,UFJA2101,NA
2,2021-08-14T00:00:00Z,NA,NA,3025,1687,NA,4712,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-14,3,0,harvest_only,UFJA2101,NA
2,2021-09-25T00:00:00Z,NA,NA,NA,NA,2448,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,1,0,harvest_only,UFJA2101,NA
2,2021-09-25T00:00:00Z,NA,NA,NA,NA,555.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,1,0,harvest_only,UFJA2101,NA
2,2021-09-25T00:00:00Z,NA,NA,NA,NA,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,1,0,harvest_only,UFJA2101,NA
2,2021-09-25T00:00:00Z,NA,NA,NA,NA,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-09-25,1,0,harvest_only,UFJA2101,NA
3,2021-06-29T00:00:00Z,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
3,2021-06-29T00:00:00Z,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
3,2021-06-29T00:00:00Z,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
3,2021-06-29T00:00:00Z,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
3,2021-07-14T00:00:00Z,0.794,NA,280.5,201.3,NA,528.5,NA,NA,NA,NA,NA,NA,39.54,NA,2021-07-14,4,1,mixed_harvest,UFJA2101,NA
3,2021-07-14T00:00:00Z,0.614,NA,391.2,321.5,NA,721.3,NA,NA,NA,NA,NA,NA,84.25,NA,2021-07-14,4,1,mixed_harvest,UFJA2101,NA
3,2021-07-14T00:00:00Z,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,NA
3,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,3.959
3,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,1.643
3,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,2.349
3,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,2.104
3,2021-07-25T00:00:00Z,NA,NA,563.7,318.3,NA,882,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
3,2021-07-25T00:00:00Z,NA,NA,649.8,370.6,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
3,2021-07-25T00:00:00Z,NA,NA,206.2,204.7,NA,410.9,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
3,2021-07-25T00:00:00Z,NA,NA,457.9,507.9,NA,965.8,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
3,2021-07-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,0,0,empty,UFJA2101,NA
3,2021-07-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,0,0,empty,UFJA2101,NA
3,2021-07-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,0,0,empty,UFJA2101,NA
3,2021-07-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,0,0,empty,UFJA2101,NA
3,2021-08-14T00:00:00Z,NA,NA,581.2,365.8,NA,987.2,NA,NA,NA,NA,NA,NA,165.2,NA,2021-08-14,4,0,harvest_only,UFJA2101,NA
3,2021-08-14T00:00:00Z,NA,NA,511.3,384.2,NA,1152,NA,NA,NA,NA,NA,NA,120.6,NA,2021-08-14,4,0,harvest_only,UFJA2101,NA
3,2021-08-26T00:00:00Z,NA,NA,NA,NA,111.8,NA,15,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
3,2021-08-26T00:00:00Z,NA,NA,NA,NA,36.2,NA,18,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
3,2021-08-26T00:00:00Z,NA,NA,NA,NA,26.4,NA,14,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
3,2021-08-26T00:00:00Z,NA,NA,NA,NA,97.3,NA,13,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
4,2021-06-29T00:00:00Z,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
4,2021-06-29T00:00:00Z,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
4,2021-06-29T00:00:00Z,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
4,2021-06-29T00:00:00Z,0.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-06-29,0,1,standing_only,UFJA2101,NA
4,2021-07-14T00:00:00Z,1.127,0.203,535.8,703.2,NA,1239,NA,NA,NA,NA,NA,NA,460.8,NA,2021-07-14,4,2,mixed_harvest,UFJA2101,NA
4,2021-07-14T00:00:00Z,0.948,0.203,795.3,782.7,NA,1578,NA,NA,NA,NA,NA,NA,318.2,NA,2021-07-14,4,2,mixed_harvest,UFJA2101,NA
4,2021-07-14T00:00:00Z,0.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,NA
4,2021-07-14T00:00:00Z,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,NA
4,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,0.876
4,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,2.872
4,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,0.712
4,2021-07-14T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-14,0,1,standing_only,UFJA2101,1.146
4,2021-07-25T00:00:00Z,NA,NA,1196,936.2,NA,2132,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
4,2021-07-25T00:00:00Z,NA,NA,1116,848,NA,1964,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
4,2021-07-25T00:00:00Z,NA,NA,1480,1221,NA,2701,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
4,2021-07-25T00:00:00Z,NA,NA,1089,892,NA,1882,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-25,3,0,harvest_only,UFJA2101,NA
4,2021-07-29T00:00:00Z,NA,NA,NA,NA,169.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,1,0,harvest_only,UFJA2101,NA
4,2021-07-29T00:00:00Z,NA,NA,NA,NA,139.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,1,0,harvest_only,UFJA2101,NA
4,2021-07-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,0,0,empty,UFJA2101,NA
4,2021-07-29T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-07-29,0,0,empty,UFJA2101,NA
4,2021-08-02T00:00:00Z,1.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-02,0,1,standing_only,UFJA2101,NA
4,2021-08-02T00:00:00Z,1.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-08-02,0,1,standing_only,UFJA2101,NA
4,2021-08-14T00:00:00Z,NA,NA,2035,663,330,3029,NA,NA,NA,NA,NA,NA,534.5,NA,2021-08-14,5,0,harvest_only,UFJA2101,NA
4,2021-08-14T00:00:00Z,1.371,0.254,1634,786,379.5,2800,NA,NA,NA,NA,NA,NA,331,NA,2021-08-14,5,2,mixed_harvest,UFJA2101,NA
4,2021-08-26T00:00:00Z,NA,NA,NA,NA,139.9,NA,16,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
4,2021-08-26T00:00:00Z,NA,NA,NA,NA,192.8,NA,15,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
4,2021-08-26T00:00:00Z,NA,NA,NA,NA,906.8,NA,16,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
4,2021-08-26T00:00:00Z,NA,NA,NA,NA,91.6,NA,16,NA,NA,NA,NA,NA,NA,NA,2021-08-26,1,1,mixed_harvest,UFJA2101,NA
1,2022-05-28T00:00:00Z,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-28,0,1,standing_only,UFJA2201,NA
1,2022-05-28T00:00:00Z,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-28,0,1,standing_only,UFJA2201,NA
1,2022-05-28T00:00:00Z,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-28,0,1,standing_only,UFJA2201,NA
1,2022-05-28T00:00:00Z,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-28,0,1,standing_only,UFJA2201,NA
